Organization Id,Name,Website
143640186,REDDS Capital,reddscapital.com
143640477,Reinventure Capital,reinventurecapital.com
143641176,"EarthSense, Inc.",earthsense.co
143641249,Centrica Innovations,centrica.com
143641676,MFV Partners,mfvpartners.com
144270372,Global Entrepreneurship Network,genglobal.org
144270587,AI Fund,aifund.ai
144270655,EQT,eqtgroup.com
144270798,Techtonic,techtonic.com
144271313,Mission Driven Finance,missiondrivenfinance.com
144272262,Working Capital,workingcapitalfund.com
144272305,Alta Capital Partners,altacp.com
144273541,Infopro Digital,infopro-digital.com
144274513,Stone Family Foundation,thesff.com
144904719,Nvolve,nvolve.com
144905334,G Squared,gsquared.com
144905512,Caisse d’Epargne,caisse-epargne.fr
144905746,Bengur Bryan,bengurbryan.com
144906066,Energias de Portugal,edp.com
144906246,Africa Energy,africaenergycorp.com
144906755,Bannockburn Global Forex,bannockburnglobal.com
144907034,Avalon Net Worth,avalonnetworth.com
144907070,Brean Capital,breancapital.com
144907426,Oatey Co.,oatey.com
144907582,Dohmen Life Science Service,dlss.com
144907745,Faber Connect,faberconnect.com
144908711,RESI,resi.co.uk
145558012,60 Hertz Microgrid,60hertzenergy.com
145558134,Azcende,azcende.com
145558210,Capital Value,capitalvalue.net
145558588,Omnivore,omnivore.vc
145558954,onxMaps,onxmaps.com
145559056,Bracket Capital,bracketcapital.com
145559324,FortRoss Ventures,fortross.vc
145559484,Moment Factory,momentfactory.com
145560129,Craft Ventures,craftventures.com
145560574,Sepion Technologies,sepiontechnologies.com
145560813,SmartCapital,smartcapitalx.com
146197092,Icade SA,icade.fr
146197119,VitalizeVC,vitalize.vc
146197163,Legalpad,legalpad.io
146197243,Mursion,mursion.com
146197607,Valerann,valerann.com
146197687,SkyeBrowse,skyebrowse.com
146197759,205 Capital,205capital.com
146197785,AIrCFO,aircfo.com
146198144,Foster Equity Ventures LLC,fosterequity.com
146198875,StreetScan,streetscan.com
146198890,PlanetIQ,planetiq.com
146199715,Q30 Innovations,q30innovations.com
146200057,Cortex Building Intelligence,get.cortexintel.com
146842020,Modern Market,modernmarket.com
146843986,Founders Floor,foundersfloor.com
146844565,Trip Concierge,tripconcierge.co
147497818,Capgemini Nederland,capgemini.com
148154754,"Navigate Ventures, LLC",navigatevc.com
148154801,OpenSea,opensea.io
148155717,EnCompass Technologies,encompass8.com
148157151,First Hill Partners,firsthillpartners.com
148157154,Five Seasons Ventures,fiveseasons.vc
148157213,Grid Singularity,gridsingularity.com
148157761,TTEC,ttec.com
148157833,Wien Energie,wienenergie.at
148158042,Aggregate Industries,aggregate.com
148819193,Nine Four Ventures,ninefour.vc
148819569,Facilitron,facilitron.com
148819698,Lake Resources,lakeresources.com.au
148819701,50Hertz,50hertz.com
148819959,EHAB,ehab.co
148820068,GLC Advisors,glca.com
148820125,Headlight AI,headlight.ai
148820523,Gridline AI,gridline.ai
148821180,Fusion Fund,fusionfund.com
148821759,ThinkHuman,think-human.com
149471327,Vectra Global,vectraglobal.com
149471656,Gravity Ranch,gravityranch.com
149472323,ShapeMeasure,shapemeasure.com
149473070,RootLo,rootlo.com
149473095,Shadow Foundr,shadowfoundr.com
149473672,GoFor,gofordelivers.com
149473833,KEC Holdings,kecholdings.com
149474362,Boxabl,boxabl.com
149474852,Kimley-Horn,kimley-horn.com
150127991,Khosla Ventures,khoslaventures.com
150129029,iownit,iownit.us
150129751,Edgehog,edgehogtech.com
150791141,Accelerate Legal,acceleratelegal.com
150793535,Xena Exchange,xena.exchange
150794481,Pritzker Group,pritzkergroup.com
150795308,Conductive Ventures,conductive.vc
150795539,Investir&+,fr.investiretplus.com
150795787,Parnassus Investments,parnassus.com
151464260,Visolis,visolis.co
151465363,TurningTables,turningtables.global
151465376,UCLA Investment,uclainvestmentcompany.org
151465769,Brex,brex.com
151466368,Seabed VC,seabed.vc
151467693,Sparring Partners Capital,sparringpartners.com
151467713,Starlight Ventures,starlight.vc
151469081,Talpion Fund Management,talpion.com
151469098,Tech Council Ventures,techcouncilventures.com
152146073,Spacemaker AI,spacemaker.ai
152146238,cadre5,cadre5.com
152147035,W.G. Nielsen & Company,wgnielsen.com
152148193,SafeConnect,safeconnect.pl
152148704,Keystone National Group,keystonenational.com
152149203,Weild & Co.,weildco.com
152149362,Field Upgrading,fieldupgrading.com
152149826,Luv Ventures,luvventures.com
152150239,Walker Elliott,walker-elliott.com
152819967,Join,join.build
152820109,Barakat Bundle,barakatbundle.org
152820130,Big Wheelbarrow,bigwheelbarrow.com
152820347,Evocco,evocco.com
152820434,Guinness Asset Management,guinnessfunds.com
152820712,Ondaka,ondaka.com
152820881,SilviaTerra,silviaterra.com
152821192,UrbanLeap,urbanleap.io
152821196,Deep Isolation,deepisolation.com
152821232,6e Technologies,6etech.com
152822355,Parallel Domain,paralleldomain.com
152822852,Incubate Mass,masscec.com
152823018,MOV Investimentos,movinvestimentos.com.br
152823548,Yotta Energy,yottaenergy.com
152823619,Checkerspot,checkerspot.com
152823643,SmartPM Technologies,smartpmtech.com
152824128,Kepler Fi,keplerfi.com
153517198,BLCK VC,blckvc.com
153517688,NeonVest,neonvest.com
153517937,Telluride Foundation,telluridefoundation.org
153518603,Heffernan Insurance Brokers,heffins.com
154212472,Amber Solutions,ambersi.com
154212877,FOHAT,fohat.co
154214557,Shape VC,shape.vc
154900772,Ryvit,ryvit.com
154901456,Humaxa,humaxa.com
154903546,PlanIT Impact,planitimpact.com
154904317,iConstruct,iconstruct.com
154905741,UPC Renewables,upcrenewables.com
155609296,Break Trail Ventures,breaktrailventures.com
155615525,dexFreight,dexfreight.io
155615934,First Resonance,firstresonance.io
156293692,CubicUp,cubicup.com
156293759,"Godrej Coming soon, Pune",godrejproperties.com
156294131,Omnirobotic,omnirobotic.com
156294639,Hatch Blue Ltd,hatch.blue
156294686,Fulcrum,fulcrumpro.com
156295027,Shadow Ventures,shadowfund.vc
156295644,Starwood VC,starwoodvc.com
156295990,Helios Exchange,helios-eex.com
156296216,stok,stok.com
156296263,Clair,meetclair.com
156296643,Spout,safespout.com
156296652,Modumate,modumate.com
156297125,Immersive Robotics,immersiverobotics.com
156297222,Momenta Ventures,momenta.vc
156297579,change:WATER Labs,change-water.com
156297981,WelCan Capital,welcancap.com
156976816,Fologram,fologram.com
156977758,Carnrite Group,carnritegroup.com
156979013,Luminovo,luminovo.ai
156979400,Cyclotron Road,cyclotronroad.org
157665654,Mito Material Solutions,mitomaterials.com
157666207,Scottish Widows,scottishwidows.co.uk
157666539,Future Shape,futureshapellc.com
157666854,Urbaceous Inc.,urbaceous.com
157667049,Gallant Capital Partners,gallantcapital.com
158343349,Enigmatos,enigmatos.com
158343571,United Bridge Partners,unitedbridgepartners.com
158343574,University at Buffalo,buffalo.edu
158343638,Spekit,spekit.co
158343795,GMG Ventures,gmgventures.co
158343937,"Red Trident, Inc.",redtridentinc.com
158344035,Waterman Ventures,waterman-ventures.com
158344095,Standard Bots,standardbots.com
158344534,Graphite Innovation & Technologies,grapheneenterprise.ca
158344553,PT Blink,ptblink.com
158345359,Icarus RT,icarusrt.com
158345537,Harbinger Ventures,harbingerventures.com
158346026,Mana Up,manauphawaii.com
159036006,Prime Trust,primetrust.com
159036918,Oasis Labs,oasislabs.com
159038025,Azevtec,azevtec.com
159038359,Wedfuly,wedfuly.com
159737912,Ara Partners,arapartners.com
159738075,MesoMat,mesomat.com
159738337,Daupler,daupler.com
159738724,echoAR,echoar.xyz
159739751,Zup,zup.com.br
159739961,Leap,leap.energy
159740496,The Lawrenceville School,lawrenceville.org
159740518,US Capital Global,uscapglobal.com
160422940,Equal Ventures,equal.vc
160423210,Upper90,upper90.io
160423592,The Fund,thefund.vc
160423709,Activate Capital Partners,activatecp.com
160423717,AP Ventures,apventuresllp.com
160424147,AE Ventures,aeventures.io
160424163,Anson Industries,ansonindustries.com
160424351,Locus Ventures,locus.vc
160424378,nyfty.ai,nyfty.ai
160424937,Prisma Renewable Composites,prismacomposites.com
160425150,Loyall Capital Partners,loyall.com.br
160425296,Thermo Scientific,thermo.com
160430993,City and County of Denver,denvergov.org
160431610,Asset Consulting Group,acgnet.com
160431831,MOORE Executive Search,mooreexec.com
161107027,SinoVeda Canada,sinoveda.com
161107708,ColdQuanta,coldquanta.com
161108041,WaveSense,wavesense.io
161109064,Disciplined Entrepreneurship Toolbox,detoolbox.com
161112839,Oak Investment Partners III,oakvc.com
161112900,SeekOps,seekops.com
161112927,Dandelion Energy,dandelionenergy.com
161112961,Spero Ventures,spero.vc
161112995,One Defense,onedefense.org
161113037,Pilotly,pilot.ly
161113144,OpenNest,opennest.co
161113159,Hangar,hangar.is
161113173,Unshackled,unshackled.co
161113325,i2i benefits,i2ibenefits.com
161113454,Drake Real Estate Partners,drakerep.com
161113522,J&S Audio Visual,jsav.com
161113557,RueOne Investments,rueoneinv.com
161113630,The Kitchen,thekitchen.com
161113665,Geospago,geospago.com
161114129,Chris Yeh,chrisyeh.com
161114182,Peter Borchers,pbo.vc
161114358,Mark Newhall,idealwave.com
161114512,E. Goodwin & Sons,goodwin.com
161114606,Heidi Roizen,heidiroizen.com
161114671,NFL Finance Pvt.,nfl.net
161114834,Version One Ventures,versiononeventures.com
161114917,Maverick Capital,maverickcap.com
161114960,WOODS BAGOT,woodsbagot.com
161115036,Steve Blank,steveblank.com
161115145,Ascent Conference,ascentconf.com
161115271,AI Capital,ai.vc
161115561,Eric Marcoullier,marcoullier.com
161115812,Buhler Duggal & Henry,bdhllp.com
161116111,Hughes Net Globle Education,hughes.net
161116113,Burning Man,burningman.org
161116348,Pinnacle Ventures,pinnacleventures.com
161797287,Activist Artists Management,activist.co
161797743,Purdue Foundry Investment Fund,prf.org
161797777,InformAI,informai.com
161798658,Parsyl,parsyl.com
161798687,Altum Lab,altumlab.cl
161799020,EcoPlant,ecoplant.co
161799505,HG Ventures,hgventures.com
161799626,Seneca Capital Partners,senecacp.com
161799751,Alan AI,alan.app
161800411,Events.com,events.com
161800534,SPZ Legal,spzlegal.com
161800546,BetterManager,bettermanager.us
161800872,Cyber Mentor Fund,cybermentorfund.com
161800975,Regis Management,regisllc.com
161801177,Option Quant,oquant.com
161801229,Hammr,hammr.com
161801238,SVEN,sven.org
161801254,MLT Aikins,mltaikins.com
161801814,Amatis Controls,amatiscontrols.com
161801914,TSG Executive Search,tsgsearch.com
161802017,Dead link,wsgc.com
161802272,Bernstein Private Wealth Management,bernstein.com
161802460,Sundance Bay,sundancebay.com
161802700,DUBAI FUTURE FOUNDATION,dubaifuture.gov.ae
161802914,Riverwood Capital,rwcm.com
161803313,The Colorado Trust,coloradotrust.org
161803400,Whitt Sturtevant,sturtevant.com
161803414,MBH Arch,mbharch.com
161803475,SPUR Acquisitions,spuracquisitions.com
161803523,SMBC Group,smbcgroup.com
161803580,Pickwick Capital Partners,pickwickcapitalpartners.com
161803636,CommStrat,commstrat.com
161803640,Alliant Insurance,alliant.com
161803643,Hamilton Miller Investments,hamiltonmiller.com
161803646,ConsultHTS,consulthts.com
161803885,Presidio Bay Ventures,presidiobay.com
161804384,Samantha Brands Group,samanthabrands.group
161804388,Ascentris,ascentris.com
161804657,Triton Properties,tritonproperties.com
161804908,CohnReznick Capital,cohnreznickcapital.com
161805076,Sepio Capital,sepiocap.com
161805109,Panitz & Kossoff,pktaxlaw.com
161805314,Rothschild & Co,rothschildandco.com
161805400,Sage Hospitality,sagehospitality.com
161805751,KARBONE,karbone.com
161806067,BSG Team Ventures,bostonsearchgroup.com
161806279,Campbells,campbellslegal.com
161806616,Vectra Bank Colorado,vectrabank.com
161806798,Avvir,avvir.io
161807049,Aztec Group,aztecgroup.co.uk
161807294,Prospect Venture Partners,prospectventures.com
161807345,Webster Pacific,websterpacific.com
161807633,MAZE,maze-impact.com
161807902,Realdania,realdania.dk
161807911,LGT Venture Philanthropy,lgtimpact.com
161808559,Merger Partners,mergerpartners.com
161808843,Richardson GMP,richardsongmp.com
161808969,Sallyport Investments,sallyport.net
161809860,Adarga,adarga.ai
161810030,United Green,unitedgreen.com
161810153,BLOXHUB,bloxhub.org
161810664,Lower48 Analytics,lower48.com
161810902,Cemvita,cemvita.com
161811289,Lewis,lewisbess.com
161811296,Burkland,burklandassociates.com
161811369,Bluesource,bluesource.com
161812149,REFASHIOND Ventures,refashiond.com
161812293,Syzygy Plasmonics,plasmonics.tech
161812455,AEI Consultants,aeiconsultants.com
161812585,LACl,laci.org
161812711,We Are Stardust,weareallstardust.com
161812987,MOZAIC,mozaic-llc.com
161813634,3M,mmm.com
161813740,Rubin Museum of Art,rubinmuseum.org
161813866,Blackmar Consulting,blackmar.io
161814209,Samir Adams Ghosh,ghosh.com
161814284,Spirit Environmental,spiritenv.com
161814298,The Estée Lauder,estee.com
161814807,ROAR,roar.la
161814859,TreeLine Homes,treelineboulder.com
161814957,Satis Group,satisgroup.io
161814999,APICII,apicii.com
161815171,Anderson Yazdi Hwang Minton + Horn,andersonyazdi.com
161815715,Cafe Gratitude,cafegratitude.com
161815868,Dead link,engineer.com
161816660,The Community Company,community.co
161816790,LAB Miami Ventures,labventures.co
161816805,CCBFinancial,ccbfinancial.com
161816962,Align Impact,alignimpact.com
161817057,Mack International,mackinternational.com
161817178,Bone Structure,bonestructure.ca
161818604,Grand Junction Economic Partnership,gjep.org
161818638,Commerce Capital Group,ccgbank.com
161818710,Von Wong,vonwong.com
161821965,Koda Capital,kodacapital.com
161822039,Paragon Wealth Management,paragonwealth.com
161822144,InfoScout,infoscoutinc.com
161822662,Challenge Advisory,challenge.org
161823314,EnVest Seattle,envestseattle.com
161823318,SidePorch,sideporch.co
161823321,Enso,enso.co
161823827,Boundless Impact,boundlessimpact.net
161823837,Morgan Stanley,msgraystone.com
161823920,Mariner Investment Group,marinercapital.com
161824466,SD BECHTEL JR FOUNDATION,sdbjrfoundation.org
161826217,Trilogy Real Estate Group,trilogyreg.com
161826232,Essex Property Trust,essexapartmenthomes.com
161826498,FreeGulliver,freegulliver.com
161826514,IP Group plc,ipgroup-inc.com
161827597,Champlain Advisors,champlainadvisors.com
161827639,California State Parks Foundation,calparks.org
161827913,Berman Enterprises,bermanenterprises.com
161828273,Local Development Group,localdevgroup.com
161828394,Agem Capital,agemcapital.com
161828979,Eric Cheng,echeng.com
161828983,LuxSci,luxsci.com
161829012,Saranac Partners,saranacpartners.com
161829891,Falk Marques Group,falkmarquesgroup.com
161830190,SteelBridge,steelbridgeconsulting.com
161830658,Owl Capital,owlcapital.com
161831044,Tobias Read,tobiasread.com
161831082,Pivot Interiors,pivotinteriors.com
161831088,ARKIN GROUP,thearkingroup.com
161831197,Property Resources,prcny.com
161831862,CapGen Partners,capgenpartners.com
161832355,Satovsky Asset Management,satovsky.com
161833382,Veronorte,veronorte.com
161833596,Axxcess Capital Partners,axxcesscapital.com
161833890,Margaret A. Cargill Philanthropies,macphilanthropies.org
161835028,tangogroup.com,tangogroup.com
161835192,Sea Cliff Capital International,seacliffcap.com
161836051,Boys & Girls Clubs of the Peninsula,bgcp.org
161836052,Tideline,tideline.com
161836238,EDITION Hotels,editionhotels.com
161836395,Atollogy,atollogy.com
161836425,EPOCH Pi,epochpi.com
161836535,GRIDS Capital,gridscapital.com
161836859,Craig Lawrence,realizationventures.com
161837091,FamilyWise,familywise.com
161837152,Coretechs Consulting,coretechsinc.com
161837308,HockeyNY,hockeyny.com
161837942,Cape Capital AG,capecapital.com
161838062,Mariner Capital Advisors,marinercapitaladvisors.com
161838324,NextFED,nextfederal.com
161838472,Upwell,upwell.co
161838696,Blakes Hotel,blakeshotels.com
161838804,Farmore Capital Group,farmorecapitalgroup.com
161839235,Lakson Investments,li.com.pk
161839356,Hi Fidelity Genetics,hifidelitygenetics.com
161840742,Downtown Works,downtownworks.com
161841234,AIM Leadership,aimleadership.com
161842476,Pennrose,pennrose.com
161847702,South Bay Construction,sbci.com
161847940,LivingHomes,livinghomes.net
161847964,Centennial Peaks Capital,centennialpeakscapital.com
161848120,Unite Living,uniteliving.com
161848657,Cannon Constructors,cannongroup.com
161848696,Mike Johnston,mikejohnstonforcolorado.com
161849114,Sure Ventures,sure.ventures
161849338,Koch Creative Group,kochcm.com
161849447,Mertz Gilmore Foundation,mertzgilmore.org
161849583,Carne Group,carnegroup.com
161849612,MD5,md5.net
161849715,Enterprise Community Investment,enterprisecommunity.org
161850376,IronGate Capital Advisors,irongateglobal.com
161850428,SkyCentrics,skycentrics.com
161850696,Denver Art Museum,denverartmuseum.org
161850797,Tune House Capital,tunehousecapital.com
161850817,Tegus,tegus.co
161851411,Novade Solutions,novade.net
161851647,API,api.org
161852160,Wirral Council,wirral.gov.uk
161856009,WE Design Think,wedesignthink.com
161856019,St. George's School,stgeorges.edu
161856062,Aevum,aevumspace.com
161856297,Equilibrium Stock Exchange,eqxse.com
161856374,Innovation Roundtable,innovationroundtable.com
161857381,VeoRide,veoride.com
161858716,Entelligent,entelligent.com
161859834,3x5 Partners,3x5partners.com
161860097,Aspen ASO,aspenaso.com
161860310,Alante Capital,alantecapital.com
161861871,Snowbridge Advisors,snowbridgellc.com
161861977,State Universities Retirement System of Illinois,surs.org
161862129,Mamalode,mamalode.com
161862130,Salient Technologies,salient-tech.com
161862131,Converge For Impact,convergeforimpact.com
161862605,The Thacher School,thacher.org
161862856,Columbia Club NY,columbiaclub.org
161863025,Sarah Cleveland Consulting,sarahcleveland.com
161863109,Apeiron Ventures,apeironventures.com
161863368,Schmidt Futures,schmidtfutures.com
161865479,High Street Global Advisors,hsgallc.com
161865503,Shikun & Binui,shikunbinui.com
161866251,Optivolt Labs,optivoltlabs.com
161866970,CalCom Energy,calcomenergy.com
161867264,Granholm Mulhern,granholmmulhern.com
161867861,Praava Health,praavahealth.com
161868389,Confrapar,confrapar.com.br
161869299,NewEnergyPR,newenergypr.com
161869339,Odyssey Energy Solutions,odysseyenergysolutions.com
161869825,Troutman Sanders,troutman.com
161870196,INVANTI,invanti.co
161870284,Quartz,quartz.co
161870864,Emergy Labs,emergylabs.com
161871288,Iporanga Investimentos,iporangainvest.com
161871358,BTRFY,btrfy.com
161871758,[ Antonio Vives ],cumpetere.com
161872741,Compact Membrane Systems,compactmembrane.com
161872974,Boundary Stone Partners,boundarystonepartners.com
161872977,Save The Waves,savethewaves.org
161873026,Nexus Fuels,nexusfuels.com
161873046,Crist Schulz Biorn & Shepherd,cbsrlaw.com
161873088,Solebury Capital,solecap.com
161873712,Sela,sela-labs.co
161873813,Tagup,tagup.io
161874093,Lyons Gaddis,lyonsgaddis.com
161874106,pkellner,peterkellner.net
161874579,Aero,aero.com
161874725,Forum Investment Group,forumre.com
161875018,Qsee,qsee.io
161875191,Brightmerge,brightmerge.com
161877397,Splendid Spoon,splendidspoon.com
161877700,Cascade Advisors,cascadeadv.com
161877751,NOVA,novajoy.com
161877787,KawiSafi Ventures,kawisafiventures.com
161877910,Gearo,outdoorgearo.com
161878007,Augmentir,augmentir.com
162454918,Ripple Energy,rippleenergy.com
162556820,Reign Ventures,reignvc.com
162556853,Nature's Fynd,naturesfynd.com
162557065,FarmQA,farmqa.com
162557869,Aboa Advest,aboa-advest.fi
162557888,Beach Point Capital Management,beachpoint.capital
162557989,MeshPower Rwanda,meshpower.co.rw
162558394,ENGIE New Ventures,engieventures.com
162558538,FarmTrace,farmtrace.com
162558634,Aperio,aperiogroup.com
162558793,Stonegate Digital Capital Group,stonegatedigital.com
162559432,Blue Horizon Corporation,bluehorizon.com
162559770,Demeter,demeter-im.com
162560302,OverTime,overtimeleader.com
162560505,Ridge-Lane,ridge-lane.com
162560627,INNOVATION ARTS GROUP,innovationartsgroup.com
162561767,Hiboo,hiboo.io
162562295,PassiveLogic,passive-logic.com
162562561,Barr Foundation,barrfoundation.org
162562595,StartUpWind,startupwind.com
162562662,Anthos Asset Management B.V,anthos.nl
162563106,Lua,lua.net
162563483,Mulberry & Astor,mulberryandastor.com
162563528,Catalyze,catalyze.net
162563544,Paris Aéroport,parisaeroport.fr
162563754,'-Live-,live.xyz
162563911,Abundant Power,abundantpower.com
162564014,Pacific Peninsula Architecture,pacificpeninsula.com
162564474,Heat Watch,heatwatch.com
162564635,Related Midwest,relatedmidwest.com
162564652,The Gwen,thegwenchicago.com
162564700,UpRamp,upramp.com
162564763,Realty Corporation,realtycorp.co.uk
162565259,Broadscale,broadscale.com
162565289,ProtonMail,pm.me
162565323,Kamm Insurance Group,kammgroup.com
162567205,FarmSense,farmsense.io
162567374,Telstra,bigpond.net.au
162567870,Exelot,exelot.com
162568339,Dubin & Co.,dubinandco.com
162568693,ALU,alueducation.com
162568925,"Jaxon, Inc.",jaxon.ai
162569321,ClearPath,clearpath.org
162569664,Booky Oren Global Water Technologies,bookyoren.com
162570937,SmartHR Software Solutions,smarthr.co
162571698,Amana Contracting & Steel Buildings,amanabuildings.com
162572034,New Sun Road,newsunroad.com
162572266,Dollaride,dollaride.com
162572279,Liberty Media,libertymedia.com
162572317,Mountain Studies Institute,mountainstudies.org
162572990,March Casino & Resort,monarchcasino.com
162573560,Haybeach Partners,haybeach.com
162573611,NewGrid,newgridinc.com
162573682,NYIC - New York International Capital,nyinternationalcapital.com
162573829,Convetit,convetit.com
162574268,hipages,hipagesgroup.com.au
162576045,King Philanthropies,kingphilanthropies.org
162576412,Seanet Telecom,seanet.com
162577142,BreakLine Education,breakline.org
162577295,Westbourne Capital Partners,westbournecp.com
162577711,Next Gen HQ,nextgenhq.com
162578152,VILLUM FONDEN & VELUX FONDEN,veluxfoundations.dk
162578154,BSW Wealth Partners,bsw.com
162579243,12.29,1229scent.com
162580308,Salim Ismail,salimismail.com
162580666,Signal Garden,signalgarden.com
162581914,Intrexon,intrexon.com
162582046,ni2o,ni2o.com
162582995,Dream Train Internet,dream.jp
162584357,Stance Capital,stancecap.com
162588185,Olympus Controls Corp.,olympus-controls.com
162588193,Aquacycl,aquacycl.com
162590511,Lavit,drinklavit.com
162590767,Enexor BioEnergy,enexor.com
162591626,Iberdrola,iberdrola.es
162591721,Known Quantity Sensors,kqsensors.com
162591904,YellowDog,yellowdog.kr
162592460,Skoll Foundation,skoll.org
162592507,Boulder Valley School District,bvsd.org
162592535,Riskcast Solutions,riskcast.com
162592990,COI Energy Services,coienergyservices.com
162593371,Ursa Major Tech,ursamajortechnologies.com
162594097,Meristem Family Wealth,meristemfw.com
162594717,Osterweis Capital Management,osterweis.com
162595068,Leonhard Ventures,leoven.com
162596448,Blackbeard Studios,blackbeardstudios.com
162597009,FEP,filsingerenergy.com
162597223,Scratch Digital + Data,scratchd2.com
163277801,Uprising Ventures,uprising.us
163277818,Blackstock Consulting,blackstock.co.uk
163278069,Next Play Capital,nextplaycapital.com
163278076,HAX,hax.co
163278417,University of Kentucky,uky.edu
163278628,WESCO Distribution,wesco.com
163278742,Prudential Financial,prudential.com
163278816,Kairos Ventures,kairosventures.com
163278989,Janus Fund,janus.com
163279475,Square Roots Urban Growers,squarerootsgrow.com
163279896,Emerald Technology Ventures,emerald-ventures.com
163280525,International Finance Corporation,ifc.org
163280967,Guzman Energy,guzmanenergy.com
163281524,Elebase,elebase.io
163281832,Michigan State University,msu.edu
163281937,Cappello's,cappellos.com
163282149,Brandeis University,brandeis.edu
163282294,MIT's Technology Review Magazine,technologyreview.com
163283063,Syracuse University College of Law,law.syr.edu
163283482,PNC,pnc.com
163283849,Connecticut,ct.gov
163283898,Dusty Robotics,dustyrobotics.com
163284086,University of Illinois at Urbana-Champaign,illinois.edu
163284271,Silver Lake Sumeru,silverlake.com
163284448,UGSI Solutions,ugsicorp.com
163284622,University of Georgia,uga.edu
163284731,"University of Nevada, Reno",unr.edu
163284896,Auterion,auterion.com
163284912,Visa,visa.com
163285006,Georgia Department of Economic Development,georgia.org
163285033,WPI,wpi.edu
163285160,University of Hawai‘i News,hawaii.edu
163285565,Tesla,tesla.com
163285784,BHP,bhp.com
163285923,Switch Technology,switch.com
163285966,BMC Software,bmc.com
163286026,Matrak Industries,matrak.com.au
163286058,Acadia,acadia.com
163286290,Hilgers Graben,hilgersgraben.com
163286310,Zero G Capital,zerogcapital.com
163286477,Cofio Software,hitachivantara.com
163286512,Main Sequence Ventures,mseq.vc
163286621,Topgolf,topgolf.com
163286763,Wipro Ventures,wipro.com
163287237,California State Auditor,auditor.ca.gov
163287251,The Hartford,thehartford.com
163287273,Paperstreet,paperstreet.vc
163287545,SeedLegals,seedlegals.com
163287919,Ball Corporation,ball.com
163287964,Oceanic Partners,oceanic.us
163288842,National Science Foundation,nsf.gov
163288981,Claremont McKenna College,cmc.edu
163289331,Tribe Capital,tribecap.co
163289498,SV Latam Capital,svlatamcap.com
163289519,Softech,softtechvc.com
163289746,Alignvest Management Corporation,alignvest.com
163290016,Optum,optum.com
163290322,Main & Rose,main-rose.com
163291819,Replenish Earth,replenish.earth
163292027,Conundrum Technologies,conundrumtechnologies.com
163292063,Global Water Asset Corp,waterinv.com
163292106,Eagle Automation,eagleautomation.com
163292133,DECA Holdings,decaco.com
163292198,SiILion,siilion.com
163292480,LWPartners,lwpartners.com
163292803,Conscience Bay,cbayco.com
163292987,Ameris Capital,ameris.cl
163293255,Colbun,colbun.cl
163296298,Harbinger Group,theharbingerllc.com
163296906,Creative Science,creativescience.co
163297867,SoftBank Vision Fund,visionfund.com
163298544,Buck's of Woodside,buckswoodside.com
163299845,Sustainable Capital Advisors,sustainablecap.com
163300003,Virtus,virtusinsurance.com
163300525,Cryptio,cryptio.co
163301241,Pheneovate,pheneovate.com
163301292,Shockwave Motors,shockwavemotors.com
163301506,TrustedPeer,trustedpeer.com
163301996,Vermont Electric Power,velco.com
163302006,ClearWorld Media,clearworldmedia.com
163302007,Carbicrete,carbicrete.com
163302032,Banyan Fund,banyan.fund
163302147,Northern California Carpenters Regional Council,nccrc.org
163302637,PowerPlantStrategies,powerplantstrategies.com
163303630,PRé Sustainability,pre-sustainability.com
163303787,Rede Partners,rede-partners.com
163303834,http://apollolp.com/,apollolp.com
163303913,ML Management Associates,mlmgmt.com
163304288,Estabrook Investors,estabrookinvestors.com
163304333,MachineMax,machinemax.com
163305167,Geoffrey Moore,geoffreyamoore.com
163305385,SparkMeter,sparkmeter.io
163306644,Alpenrose Wealth Management,alpenroseinternational.com
163310404,C40,c40.org
163311974,Alea Labs,alealabs.com
163313333,Col. Chris Hadfield,chrishadfield.ca
163313473,Sapphire Partners,sapphirepartners.co.uk
163314100,RAP,raponline.org
163314130,MARKET Protocol,marketprotocol.io
163314854,Align Investing,aligninvesting.com
163314896,Valyant AI,valyant.ai
163315676,Lion’s Head Global Partners,lhgp.com
163317785,StrataCore,stratacore.com
163318007,Lapinta Ventures,lapintaventures.com
163318180,Ventana Property Services,ventanaps.com
163318432,Remedy Ventures,remedyventures.com
163319027,Avenue Talent Partners,avenuetalentpartners.com
163319229,Leading Edge,leadingedge.org
163319243,Qualis Flow,qualisflow.com
163319457,Grit Studios,gritstudios.org
163320125,RPCK Rastegar Panchal,rpck.com
163322397,SOFWERX,sofwerx.org
163322934,SOFX,sofx.com
164005550,NextOrbit,nextorbit.com
164006134,Roots Software,rootssoftware.com
164006340,AiSight,aisight.de
164006775,Chase,chase.com
164006969,Four Growers,fourgrowers.co
164008029,Station A,stationa.com
164008368,Alix Partners,alixpartners.com
164008624,NICKLpass,nicklpass.com
164009974,Eden GeoPower,edengeopower.com
164009987,The Lightsmith Group,lightsmithgp.com
164010330,AKRF,akrf.com
164015701,First Light Asset Management,firstlightam.com
164017376,Rich Products,rich.com
164017400,Worldwide Group,wwmach.com
164017859,Brehm Preparatory School,brehm.org
164018162,GBuilder,gbuilder.com
164018961,Crowley Carbon,crowleycarbon.com
164019714,TOOLBX,toolbx.com
164022903,LH HOLDINGS,lhholdings.net
164024393,NineDot Energy,nine.energy
164025123,The Community Preservation Corporation,communityp.com
